control,control_gain,feature_mode,fold,offset_seconds,offset_specific_gain,real_gain,target,threshold
video_time,-0.012569832187417251,cortical_pca_64,grouped_2,-1.5,0.04114635991913568,0.028576527731718426,arousal__future_spike_1_3s,0.05
ar,0.021640921239800437,cortical_pca_64,grouped_2,-1.0,-0.0019697926590306336,0.019671128580769803,arousal__future_spike_1_3s,0.05
shuffled,0.015499246753908902,cortical_pca_64,grouped_2,-1.0,0.0041718818268609015,0.019671128580769803,arousal__future_spike_1_3s,0.05
random,0.013760889127420628,cortical_pca_64,grouped_2,-1.0,0.005910239453349175,0.019671128580769803,arousal__future_spike_1_3s,0.05
timestamp,-0.0013811131189308268,cortical_pca_64,grouped_2,-1.0,0.02105224169970063,0.019671128580769803,arousal__future_spike_1_3s,0.05
video_time,-0.007910905427782833,cortical_pca_64,grouped_2,-1.0,0.027582034008552636,0.019671128580769803,arousal__future_spike_1_3s,0.05
ar,0.021640921239800437,cortical_pca_64,grouped_2,-0.5,-0.002550058359546248,0.01909086288025419,arousal__future_spike_1_3s,0.05
shuffled,0.012207155396141145,cortical_pca_64,grouped_2,-0.5,0.006883707484113044,0.01909086288025419,arousal__future_spike_1_3s,0.05
random,0.020973314383252117,cortical_pca_64,grouped_2,-0.5,-0.0018824515029979283,0.01909086288025419,arousal__future_spike_1_3s,0.05
timestamp,-0.0013811131189308268,cortical_pca_64,grouped_2,-0.5,0.020471975999185016,0.01909086288025419,arousal__future_spike_1_3s,0.05
video_time,-0.007910905427782833,cortical_pca_64,grouped_2,-0.5,0.027001768308037022,0.01909086288025419,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca_64,grouped_2,0.5,-0.0013613168454996716,-0.0013613168454996716,arousal__future_spike_1_3s,0.05
shuffled,0.005602746689962523,cortical_pca_64,grouped_2,0.5,-0.006964063535462195,-0.0013613168454996716,arousal__future_spike_1_3s,0.05
random,-0.004916434924501556,cortical_pca_64,grouped_2,0.5,0.0035551180790018844,-0.0013613168454996716,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca_64,grouped_2,0.5,-0.0013613168454996716,-0.0013613168454996716,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca_64,grouped_2,0.5,-0.0013613168454996716,-0.0013613168454996716,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca_64,grouped_2,1.0,-0.004034137970870211,-0.004034137970870211,arousal__future_spike_1_3s,0.05
shuffled,-0.0034850307787575585,cortical_pca_64,grouped_2,1.0,-0.0005491071921126522,-0.004034137970870211,arousal__future_spike_1_3s,0.05
random,-0.002785144014270935,cortical_pca_64,grouped_2,1.0,-0.0012489939565992758,-0.004034137970870211,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca_64,grouped_2,1.0,-0.004034137970870211,-0.004034137970870211,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca_64,grouped_2,1.0,-0.004034137970870211,-0.004034137970870211,arousal__future_spike_1_3s,0.05
ar,0.0016111516570123108,cortical_pca_64,grouped_2,1.5,-0.005102303768266092,-0.0034911521112537813,arousal__future_spike_1_3s,0.05
shuffled,-0.0026341842386473635,cortical_pca_64,grouped_2,1.5,-0.0008569678726064178,-0.0034911521112537813,arousal__future_spike_1_3s,0.05
random,0.0002022362014852952,cortical_pca_64,grouped_2,1.5,-0.0036933883127390765,-0.0034911521112537813,arousal__future_spike_1_3s,0.05
timestamp,0.0024943337546724786,cortical_pca_64,grouped_2,1.5,-0.00598548586592626,-0.0034911521112537813,arousal__future_spike_1_3s,0.05
video_time,-0.0023529228940253333,cortical_pca_64,grouped_2,1.5,-0.001138229217228448,-0.0034911521112537813,arousal__future_spike_1_3s,0.05
ar,0.0016111516570123108,cortical_pca_64,grouped_2,2.0,-0.0026179181315021394,-0.0010067664744898286,arousal__future_spike_1_3s,0.05
shuffled,0.005639438591091006,cortical_pca_64,grouped_2,2.0,-0.006646205065580835,-0.0010067664744898286,arousal__future_spike_1_3s,0.05
random,0.003915581838092486,cortical_pca_64,grouped_2,2.0,-0.004922348312582314,-0.0010067664744898286,arousal__future_spike_1_3s,0.05
timestamp,0.0024943337546724786,cortical_pca_64,grouped_2,2.0,-0.0035011002291623072,-0.0010067664744898286,arousal__future_spike_1_3s,0.05
video_time,-0.0023529228940253333,cortical_pca_64,grouped_2,2.0,0.0013461564195355047,-0.0010067664744898286,arousal__future_spike_1_3s,0.05
ar,0.004856773567393724,cortical_pca_64,grouped_2,2.5,0.0010712241548710422,0.005927997722264766,arousal__future_spike_1_3s,0.05
shuffled,0.005756716516681193,cortical_pca_64,grouped_2,2.5,0.0001712812055835733,0.005927997722264766,arousal__future_spike_1_3s,0.05
random,-0.0006095833364110348,cortical_pca_64,grouped_2,2.5,0.006537581058675801,0.005927997722264766,arousal__future_spike_1_3s,0.05
timestamp,0.0011599697604854076,cortical_pca_64,grouped_2,2.5,0.004768027961779359,0.005927997722264766,arousal__future_spike_1_3s,0.05
video_time,-0.0010690579297614189,cortical_pca_64,grouped_2,2.5,0.006997055652026185,0.005927997722264766,arousal__future_spike_1_3s,0.05
ar,0.004856773567393724,cortical_pca_64,grouped_2,3.0,0.00490956236953799,0.009766335936931714,arousal__future_spike_1_3s,0.05
shuffled,-0.003001596776011417,cortical_pca_64,grouped_2,3.0,0.01276793271294313,0.009766335936931714,arousal__future_spike_1_3s,0.05
random,-0.0029676060767068746,cortical_pca_64,grouped_2,3.0,0.012733942013638588,0.009766335936931714,arousal__future_spike_1_3s,0.05
timestamp,0.0011599697604854076,cortical_pca_64,grouped_2,3.0,0.008606366176446306,0.009766335936931714,arousal__future_spike_1_3s,0.05
video_time,-0.0010690579297614189,cortical_pca_64,grouped_2,3.0,0.010835393866693133,0.009766335936931714,arousal__future_spike_1_3s,0.05
ar,0.00900921783816977,cortical_pca_64,grouped_2,4.0,0.004870611394273638,0.013879829232443408,arousal__future_spike_1_3s,0.05
shuffled,0.01609604897333078,cortical_pca_64,grouped_2,4.0,-0.0022162197408873707,0.013879829232443408,arousal__future_spike_1_3s,0.05
random,0.011086764938672944,cortical_pca_64,grouped_2,4.0,0.002793064293770464,0.013879829232443408,arousal__future_spike_1_3s,0.05
timestamp,0.003998147710845196,cortical_pca_64,grouped_2,4.0,0.009881681521598212,0.013879829232443408,arousal__future_spike_1_3s,0.05
video_time,0.001229629053932757,cortical_pca_64,grouped_2,4.0,0.012650200178510651,0.013879829232443408,arousal__future_spike_1_3s,0.05
ar,0.011326345012616923,cortical_pca_64,grouped_2,6.0,-0.0065027926468697594,0.0048235523657471635,arousal__future_spike_1_3s,0.05
shuffled,0.0008848296503773945,cortical_pca_64,grouped_2,6.0,0.003938722715369769,0.0048235523657471635,arousal__future_spike_1_3s,0.05
random,0.015065130365640778,cortical_pca_64,grouped_2,6.0,-0.010241577999893614,0.0048235523657471635,arousal__future_spike_1_3s,0.05
timestamp,0.006041212422043252,cortical_pca_64,grouped_2,6.0,-0.0012176600562960882,0.0048235523657471635,arousal__future_spike_1_3s,0.05
video_time,0.0016193126107459932,cortical_pca_64,grouped_2,6.0,0.0032042397550011703,0.0048235523657471635,arousal__future_spike_1_3s,0.05
ar,0.014966317308113652,cortical_pca_64,grouped_2,8.0,-0.011835353124386716,0.0031309641837269364,arousal__future_spike_1_3s,0.05
shuffled,0.018699319768698597,cortical_pca_64,grouped_2,8.0,-0.01556835558497166,0.0031309641837269364,arousal__future_spike_1_3s,0.05
random,0.010516297523089635,cortical_pca_64,grouped_2,8.0,-0.0073853333393626985,0.0031309641837269364,arousal__future_spike_1_3s,0.05
timestamp,0.009202128253503306,cortical_pca_64,grouped_2,8.0,-0.006071164069776369,0.0031309641837269364,arousal__future_spike_1_3s,0.05
video_time,-0.0033864115072508305,cortical_pca_64,grouped_2,8.0,0.006517375690977767,0.0031309641837269364,arousal__future_spike_1_3s,0.05
ar,-0.016342833052919725,cortical_pca_64,grouped_2,-8.0,-0.03199713896561285,-0.04833997201853257,arousal__future_spike_1_3s,0.075
shuffled,-0.018842945031396968,cortical_pca_64,grouped_2,-8.0,-0.029497026987135605,-0.04833997201853257,arousal__future_spike_1_3s,0.075
random,-0.019081576851607246,cortical_pca_64,grouped_2,-8.0,-0.029258395166925327,-0.04833997201853257,arousal__future_spike_1_3s,0.075
timestamp,-0.06356565594088012,cortical_pca_64,grouped_2,-8.0,0.01522568392234755,-0.04833997201853257,arousal__future_spike_1_3s,0.075
video_time,-0.037966063150710216,cortical_pca_64,grouped_2,-8.0,-0.010373908867822357,-0.04833997201853257,arousal__future_spike_1_3s,0.075
ar,-0.023381464841984945,cortical_pca_64,grouped_2,-6.0,-0.020976705861755096,-0.04435817070374004,arousal__future_spike_1_3s,0.075
shuffled,-0.023214618047895735,cortical_pca_64,grouped_2,-6.0,-0.021143552655844305,-0.04435817070374004,arousal__future_spike_1_3s,0.075
random,-0.0212149614394323,cortical_pca_64,grouped_2,-6.0,-0.02314320926430774,-0.04435817070374004,arousal__future_spike_1_3s,0.075
timestamp,-0.06089046988408328,cortical_pca_64,grouped_2,-6.0,0.01653229918034324,-0.04435817070374004,arousal__future_spike_1_3s,0.075
video_time,-0.0371370452948189,cortical_pca_64,grouped_2,-6.0,-0.007221125408921142,-0.04435817070374004,arousal__future_spike_1_3s,0.075
ar,0.00262177358118193,cortical_pca_64,grouped_2,-4.0,-0.012391466164858866,-0.009769692583676937,arousal__future_spike_1_3s,0.075
shuffled,0.005089957149913116,cortical_pca_64,grouped_2,-4.0,-0.014859649733590052,-0.009769692583676937,arousal__future_spike_1_3s,0.075
random,0.0005019781324728245,cortical_pca_64,grouped_2,-4.0,-0.010271670716149761,-0.009769692583676937,arousal__future_spike_1_3s,0.075
timestamp,-0.04260914349388417,cortical_pca_64,grouped_2,-4.0,0.032839450910207235,-0.009769692583676937,arousal__future_spike_1_3s,0.075
video_time,-0.033583834788080774,cortical_pca_64,grouped_2,-4.0,0.023814142204403838,-0.009769692583676937,arousal__future_spike_1_3s,0.075
ar,0.01357042363329014,cortical_pca_64,grouped_2,-3.0,0.0005008997420685168,0.014071323375358658,arousal__future_spike_1_3s,0.075
shuffled,0.020030344359215857,cortical_pca_64,grouped_2,-3.0,-0.0059590209838571995,0.014071323375358658,arousal__future_spike_1_3s,0.075
random,0.017884077033144208,cortical_pca_64,grouped_2,-3.0,-0.0038127536577855503,0.014071323375358658,arousal__future_spike_1_3s,0.075
timestamp,-0.02695091449352524,cortical_pca_64,grouped_2,-3.0,0.0410222378688839,0.014071323375358658,arousal__future_spike_1_3s,0.075
video_time,-0.028668729569064647,cortical_pca_64,grouped_2,-3.0,0.042740052944423304,0.014071323375358658,arousal__future_spike_1_3s,0.075
ar,0.01357042363329014,cortical_pca_64,grouped_2,-2.5,0.010913344229293742,0.024483767862583883,arousal__future_spike_1_3s,0.075
shuffled,0.022058440903419796,cortical_pca_64,grouped_2,-2.5,0.002425326959164087,0.024483767862583883,arousal__future_spike_1_3s,0.075
random,0.015234263972447148,cortical_pca_64,grouped_2,-2.5,0.009249503890136734,0.024483767862583883,arousal__future_spike_1_3s,0.075
timestamp,-0.02695091449352524,cortical_pca_64,grouped_2,-2.5,0.051434682356109124,0.024483767862583883,arousal__future_spike_1_3s,0.075
video_time,-0.028668729569064647,cortical_pca_64,grouped_2,-2.5,0.05315249743164853,0.024483767862583883,arousal__future_spike_1_3s,0.075
ar,0.01987493401688678,cortical_pca_64,grouped_2,-2.0,0.0028974562919080182,0.0227723903087948,arousal__future_spike_1_3s,0.075
shuffled,0.028594729836122768,cortical_pca_64,grouped_2,-2.0,-0.005822339527327969,0.0227723903087948,arousal__future_spike_1_3s,0.075
random,0.013700892355197114,cortical_pca_64,grouped_2,-2.0,0.009071497953597685,0.0227723903087948,arousal__future_spike_1_3s,0.075
timestamp,-0.009948226432130142,cortical_pca_64,grouped_2,-2.0,0.03272061674092494,0.0227723903087948,arousal__future_spike_1_3s,0.075
video_time,-0.019371290646888015,cortical_pca_64,grouped_2,-2.0,0.042143680955682813,0.0227723903087948,arousal__future_spike_1_3s,0.075
ar,0.01987493401688678,cortical_pca_64,grouped_2,-1.5,0.008096557108078717,0.027971491124965497,arousal__future_spike_1_3s,0.075
shuffled,0.027766365692936168,cortical_pca_64,grouped_2,-1.5,0.00020512543202932942,0.027971491124965497,arousal__future_spike_1_3s,0.075
random,0.021536241432789816,cortical_pca_64,grouped_2,-1.5,0.006435249692175682,0.027971491124965497,arousal__future_spike_1_3s,0.075
timestamp,-0.009948226432130142,cortical_pca_64,grouped_2,-1.5,0.03791971755709564,0.027971491124965497,arousal__future_spike_1_3s,0.075
video_time,-0.019371290646888015,cortical_pca_64,grouped_2,-1.5,0.04734278177185351,0.027971491124965497,arousal__future_spike_1_3s,0.075
ar,0.01245761479745594,cortical_pca_64,grouped_2,-1.0,0.0016169001271202355,0.014074514924576176,arousal__future_spike_1_3s,0.075
shuffled,0.013742791517634523,cortical_pca_64,grouped_2,-1.0,0.00033172340694165303,0.014074514924576176,arousal__future_spike_1_3s,0.075
random,0.016102157815691853,cortical_pca_64,grouped_2,-1.0,-0.0020276428911156774,0.014074514924576176,arousal__future_spike_1_3s,0.075
timestamp,-0.005930175455522796,cortical_pca_64,grouped_2,-1.0,0.02000469038009897,0.014074514924576176,arousal__future_spike_1_3s,0.075
video_time,-0.011541291755983979,cortical_pca_64,grouped_2,-1.0,0.025615806680560155,0.014074514924576176,arousal__future_spike_1_3s,0.075
ar,0.01245761479745594,cortical_pca_64,grouped_2,-0.5,-0.0001887359965020985,0.012268878800953842,arousal__future_spike_1_3s,0.075
shuffled,0.02127939929178807,cortical_pca_64,grouped_2,-0.5,-0.009010520490834228,0.012268878800953842,arousal__future_spike_1_3s,0.075
random,0.012152941047933241,cortical_pca_64,grouped_2,-0.5,0.00011593775302060072,0.012268878800953842,arousal__future_spike_1_3s,0.075
timestamp,-0.005930175455522796,cortical_pca_64,grouped_2,-0.5,0.018199054256476638,0.012268878800953842,arousal__future_spike_1_3s,0.075
video_time,-0.011541291755983979,cortical_pca_64,grouped_2,-0.5,0.02381017055693782,0.012268878800953842,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca_64,grouped_2,0.5,-0.002754569469525292,-0.002754569469525292,arousal__future_spike_1_3s,0.075
shuffled,0.010575121761972006,cortical_pca_64,grouped_2,0.5,-0.013329691231497298,-0.002754569469525292,arousal__future_spike_1_3s,0.075
random,-0.0018904294389527343,cortical_pca_64,grouped_2,0.5,-0.0008641400305725577,-0.002754569469525292,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca_64,grouped_2,0.5,-0.002754569469525292,-0.002754569469525292,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca_64,grouped_2,0.5,-0.002754569469525292,-0.002754569469525292,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca_64,grouped_2,1.0,-0.004987716673850562,-0.004987716673850562,arousal__future_spike_1_3s,0.075
shuffled,0.011914814786338157,cortical_pca_64,grouped_2,1.0,-0.01690253146018872,-0.004987716673850562,arousal__future_spike_1_3s,0.075
random,0.0029902051881927627,cortical_pca_64,grouped_2,1.0,-0.007977921862043325,-0.004987716673850562,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca_64,grouped_2,1.0,-0.004987716673850562,-0.004987716673850562,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca_64,grouped_2,1.0,-0.004987716673850562,-0.004987716673850562,arousal__future_spike_1_3s,0.075
ar,0.0008779256831701332,cortical_pca_64,grouped_2,1.5,-0.004020085045539967,-0.003142159362369834,arousal__future_spike_1_3s,0.075
shuffled,0.01362203313882232,cortical_pca_64,grouped_2,1.5,-0.016764192501192154,-0.003142159362369834,arousal__future_spike_1_3s,0.075
random,0.005225300451050685,cortical_pca_64,grouped_2,1.5,-0.00836745981342052,-0.003142159362369834,arousal__future_spike_1_3s,0.075
timestamp,0.00185974458764962,cortical_pca_64,grouped_2,1.5,-0.005001903950019454,-0.003142159362369834,arousal__future_spike_1_3s,0.075
video_time,0.000714366710550085,cortical_pca_64,grouped_2,1.5,-0.003856526072919919,-0.003142159362369834,arousal__future_spike_1_3s,0.075
ar,0.0008779256831701332,cortical_pca_64,grouped_2,2.0,0.001059898585141994,0.0019378242683121272,arousal__future_spike_1_3s,0.075
shuffled,0.007382409935411172,cortical_pca_64,grouped_2,2.0,-0.0054445856670990445,0.0019378242683121272,arousal__future_spike_1_3s,0.075
random,0.00227051958902863,cortical_pca_64,grouped_2,2.0,-0.0003326953207165029,0.0019378242683121272,arousal__future_spike_1_3s,0.075
timestamp,0.00185974458764962,cortical_pca_64,grouped_2,2.0,7.807968066250726e-05,0.0019378242683121272,arousal__future_spike_1_3s,0.075
video_time,0.000714366710550085,cortical_pca_64,grouped_2,2.0,0.0012234575577620421,0.0019378242683121272,arousal__future_spike_1_3s,0.075
ar,0.003495735521514054,cortical_pca_64,grouped_2,2.5,0.0033793636818312267,0.006875099203345281,arousal__future_spike_1_3s,0.075
shuffled,0.01596027572895603,cortical_pca_64,grouped_2,2.5,-0.00908517652561075,0.006875099203345281,arousal__future_spike_1_3s,0.075
random,0.008621073470689467,cortical_pca_64,grouped_2,2.5,-0.0017459742673441858,0.006875099203345281,arousal__future_spike_1_3s,0.075
timestamp,0.00503261951398587,cortical_pca_64,grouped_2,2.5,0.0018424796893594109,0.006875099203345281,arousal__future_spike_1_3s,0.075
video_time,0.0015703090245866164,cortical_pca_64,grouped_2,2.5,0.005304790178758664,0.006875099203345281,arousal__future_spike_1_3s,0.075
ar,0.003495735521514054,cortical_pca_64,grouped_2,3.0,0.008721225790694453,0.012216961312208507,arousal__future_spike_1_3s,0.075
shuffled,0.008354309171283658,cortical_pca_64,grouped_2,3.0,0.0038626521409248493,0.012216961312208507,arousal__future_spike_1_3s,0.075
random,0.006915330158457689,cortical_pca_64,grouped_2,3.0,0.005301631153750819,0.012216961312208507,arousal__future_spike_1_3s,0.075
timestamp,0.00503261951398587,cortical_pca_64,grouped_2,3.0,0.007184341798222638,0.012216961312208507,arousal__future_spike_1_3s,0.075
video_time,0.0015703090245866164,cortical_pca_64,grouped_2,3.0,0.010646652287621891,0.012216961312208507,arousal__future_spike_1_3s,0.075
